# t_phys, cir150, cir750, cir1550, total_mass
2.106, 1.74666974025e-05, 0.00691191782511, 0.0250480410892, 1281.11448794
2.11466666667, 1.68435892252e-05, 0.00672201962417, 0.0249141900511, 1281.11218584
2.12333333333, 1.62427520737e-05, 0.006536392034, 0.0247791121869, 1281.10990017
2.132, 1.56633819709e-05, 0.00635497888265, 0.0246428303042, 1281.10763074
2.14066666667, 1.51047047708e-05, 0.00617772310241, 0.0245053674951, 1281.10537739
2.14933333333, 1.45659749835e-05, 0.00600456681063, 0.0243667471272, 1281.10313994
2.158, 1.4046474651e-05, 0.00583545138873, 0.0242269928351, 1281.10091823
2.16666666667, 1.35455122729e-05, 0.00567031755936, 0.0240861285116, 1281.0987121
2.17533333333, 1.3062421777e-05, 0.00550910546163, 0.0239441782986, 1281.09652138
2.184, 1.25965615352e-05, 0.00535175472435, 0.0238011665784, 1281.09434591
2.19266666667, 1.21473134216e-05, 0.00519820453735, 0.0236571179644, 1281.09218554
2.20133333333, 1.17140819086e-05, 0.0050483937207, 0.0235120572922, 1281.0900401
2.21, 1.12962932038e-05, 0.00490226079189, 0.0233660096104, 1281.08790945
2.21866666667, 1.08933944205e-05, 0.00475974403101, 0.0232190001712, 1281.08579344
2.22733333333, 1.05048527842e-05, 0.0046207815437, 0.0230710544214, 1281.08369192
2.236, 1.01301548711e-05, 0.00448531132211, 0.0229221979927, 1281.08160474
2.24466666667, 9.76880587797e-06, 0.00435327130368, 0.0227724566928, 1281.07953176
2.25333333333, 9.42032892227e-06, 0.00422459942784, 0.0226218564952, 1281.07747284
2.262, 9.08426436995e-06, 0.00409923369054, 0.0224704235304, 1281.07542783
2.27066666667, 8.7601691905e-06, 0.0039771121967, 0.0223181840759, 1281.0733966
2.27933333333, 8.44761633847e-06, 0.00385817321057, 0.0221651645467, 1281.07137902
2.288, 8.1461941587e-06, 0.00374235520389, 0.0220113914857, 1281.06937494
2.29666666667, 7.85550581634e-06, 0.0036295969021, 0.0218568915539, 1281.06738425
2.30533333333, 7.57516874796e-06, 0.00351983732835, 0.0217016915209, 1281.0654068
2.314, 7.30481413555e-06, 0.00341301584555, 0.0215458182547, 1281.06344247
2.32266666667, 7.04408640019e-06, 0.00330907219634, 0.0213892987124, 1281.06149113
2.33133333333, 6.79264271606e-06, 0.00320794654109, 0.0212321599303, 1281.05955266
2.34, 6.55015254279e-06, 0.00310957949387, 0.0210744290139, 1281.05762694
